comp_cost_min,comp_cost_max,comp_cost_mean,comp_cost_std,comp_cost_range,comp_cost_cv,processor_efficiency_ratio,num_predecessors,is_entry_task,pred_comp_cost_mean,pred_comp_cost_max,pred_comp_cost_sum,pred_comm_cost_mean,pred_comm_cost_max,pred_comm_cost_sum,pred_comm_comp_ratio_mean,pred_depth_mean,pred_depth_max,pred_out_degree_mean,pred_out_degree_max,num_successors,is_exit_task,succ_comp_cost_mean,succ_comp_cost_max,succ_comp_cost_sum,succ_comm_cost_mean,succ_comm_cost_max,succ_comm_cost_sum,succ_comm_comp_ratio_mean,succ_height_mean,succ_height_max,succ_in_degree_mean,succ_in_degree_max,dag_num_tasks,dag_num_processors,dag_num_edges,dag_edge_density,task_depth,task_height,task_depth_normalized,task_height_normalized,dag_critical_path_length,task_on_critical_path,task_betweenness_centrality,task_closeness_centrality,task_in_degree,task_out_degree,task_total_degree,task_in_degree_normalized,task_out_degree_normalized,dag_comm_comp_ratio,dag_id,dag_type,task_id,expert_priority,upward_rank,expert_makespan,expert_algorithm
20.020253654497623,46.38985023872961,33.714954586746835,10.789467336590478,26.369596584231985,0.32002022452172485,0.43156538664104727,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,40.78568096126821,40.78568096126821,40.78568096126821,13.10425410455486,13.10425410455486,13.10425410455486,0.32129545947753596,1.0,1.0,1.0,1.0,15,3,15,0.07142857142857142,0,2,0.0,1.0,142.33522747085252,1.0,0.0,0.0,0,1,1,0.0,0.125,0.6418890331965149,0,fork_join,T1,2,130.02164070911294,134.57681530710522,QL-HEFT-LargeState
42.40868943986358,49.31141904150613,45.93558216631768,2.82005110958404,6.902729601642548,0.06139143070775852,0.860017623994304,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,30.70059023417462,36.10759816180644,245.60472187339693,14.21598393643469,19.457578189607013,113.72787149147753,0.46527283239768963,0.375,1.0,1.0,1.0,15,3,15,0.07142857142857142,0,1,0.0,0.5,142.33522747085252,1.0,0.0,0.0,0,8,8,0.0,1.0,0.6418890331965149,0,fork_join,T2,1,142.33522747085252,134.57681530710522,QL-HEFT-LargeState
22.405902772773306,45.95353151871974,35.850901407299396,9.89953788138338,23.547628745946437,0.2761307942836771,0.48757738594358047,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,25.10093238389656,25.10093238389656,25.10093238389656,14.047784419420745,14.047784419420745,14.047784419420745,0.5596518967730882,0.0,0.0,1.0,1.0,15,3,15,0.07142857142857142,0,1,0.0,0.5,142.33522747085252,0.0,0.0,0.0,0,1,1,0.0,0.125,0.6418890331965149,0,fork_join,T3,0,74.9996182106167,134.57681530710522,QL-HEFT-LargeState
14.028048322734632,37.35935727661765,26.757704739153606,9.643090609585736,23.331308953883017,0.36038556758103923,0.3754895518910455,1,0.0,45.93558216631768,45.93558216631768,45.93558216631768,13.211613669926356,13.211613669926356,13.211613669926356,0.2876117607934397,0.0,0.0,8.0,8.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,15,0.07142857142857142,1,0,0.5,0.0,142.33522747085252,0.0,0.0,0.07142857142857142,1,0,1,0.3333333333333333,0.0,0.6418890331965149,0,fork_join,T4,4,26.757704739153606,134.57681530710522,QL-HEFT-LargeState
27.366873418151346,46.52044212951593,36.10759816180644,7.908298831810806,19.15356871136458,0.2190203512394234,0.5882762967290852,1,0.0,45.93558216631768,45.93558216631768,45.93558216631768,17.21700294937004,17.21700294937004,17.21700294937004,0.37480754868922567,0.0,0.0,8.0,8.0,1,0.0,28.225153358513925,28.225153358513925,28.225153358513925,14.849890834844432,14.849890834844432,14.849890834844432,0.5261225916551154,0.0,0.0,2.0,2.0,15,3,15,0.07142857142857142,1,1,0.5,0.5,142.33522747085252,0.0,0.005494505494505495,0.07142857142857142,1,1,2,0.3333333333333333,0.125,0.6418890331965149,0,fork_join,T5,11,79.1826423551648,134.57681530710522,QL-HEFT-LargeState
29.08039106210868,48.66425471083035,40.78568096126821,8.440566577354176,19.583863648721668,0.20694926205522204,0.5975718982014281,1,0.0,33.714954586746835,33.714954586746835,33.714954586746835,13.10425410455486,13.10425410455486,13.10425410455486,0.38867779195247887,0.0,0.0,1.0,1.0,2,0.0,30.85143715539047,33.47772095226702,61.70287431078094,10.996270310931214,14.191597698029101,21.992540621862428,0.3679093014104848,0.0,0.0,2.5,3.0,15,3,15,0.07142857142857142,1,1,0.5,0.5,142.33522747085252,0.0,0.01098901098901099,0.07142857142857142,1,2,3,0.3333333333333333,0.25,0.6418890331965149,0,fork_join,T6,6,83.20243201781125,134.57681530710522,QL-HEFT-LargeState
20.419692415678377,42.20111308052089,31.52292588320761,8.897305576917674,21.781420664842514,0.2822487230367567,0.48386620458842017,1,0.0,45.93558216631768,45.93558216631768,45.93558216631768,19.457578189607013,19.457578189607013,19.457578189607013,0.42358401204446483,0.0,0.0,8.0,8.0,1,0.0,33.47772095226702,33.47772095226702,33.47772095226702,9.35494253604137,9.35494253604137,9.35494253604137,0.2794378550851706,0.0,0.0,3.0,3.0,15,3,15,0.07142857142857142,1,1,0.5,0.5,142.33522747085252,0.0,0.0027472527472527475,0.07142857142857142,1,1,2,0.3333333333333333,0.125,0.6418890331965149,0,fork_join,T7,5,74.355589371516,134.57681530710522,QL-HEFT-LargeState
10.561668006560758,38.78818745615817,25.10093238389656,11.539166346305812,28.22651944959741,0.4597106661148865,0.2722908364434014,1,0.0,35.850901407299396,35.850901407299396,35.850901407299396,14.047784419420745,14.047784419420745,14.047784419420745,0.3918390854340013,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,15,0.07142857142857142,1,0,0.5,0.0,142.33522747085252,0.0,0.0,0.07142857142857142,1,0,1,0.3333333333333333,0.0,0.6418890331965149,0,fork_join,T8,8,25.10093238389656,134.57681530710522,QL-HEFT-LargeState
10.045712772577131,42.99379908592932,29.921879969260164,14.285597452884867,32.948086313352185,0.47742980947590796,0.23365492201559865,1,0.0,45.93558216631768,45.93558216631768,45.93558216631768,13.814255962631545,13.814255962631545,13.814255962631545,0.30073105229437724,0.0,0.0,8.0,8.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,15,0.07142857142857142,1,0,0.5,0.0,142.33522747085252,0.0,0.0,0.07142857142857142,1,0,1,0.3333333333333333,0.0,0.6418890331965149,0,fork_join,T9,9,29.92187996926016,134.57681530710522,QL-HEFT-LargeState
19.756435075485278,44.704111019711235,31.40122025126983,10.252109356024498,24.947675944225956,0.32648761016253547,0.4419377686936698,1,0.0,45.93558216631768,45.93558216631768,45.93558216631768,11.674835394132742,11.674835394132742,11.674835394132742,0.2541566873336228,0.0,0.0,8.0,8.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,15,0.07142857142857142,1,0,0.5,0.0,142.33522747085252,0.0,0.0,0.07142857142857142,1,0,1,0.3333333333333333,0.0,0.6418890331965149,0,fork_join,T10,13,31.401220251269834,134.57681530710522,QL-HEFT-LargeState
