comp_cost_min,comp_cost_max,comp_cost_mean,comp_cost_std,comp_cost_range,comp_cost_cv,processor_efficiency_ratio,num_predecessors,is_entry_task,pred_comp_cost_mean,pred_comp_cost_max,pred_comp_cost_sum,pred_comm_cost_mean,pred_comm_cost_max,pred_comm_cost_sum,pred_comm_comp_ratio_mean,pred_depth_mean,pred_depth_max,pred_out_degree_mean,pred_out_degree_max,num_successors,is_exit_task,succ_comp_cost_mean,succ_comp_cost_max,succ_comp_cost_sum,succ_comm_cost_mean,succ_comm_cost_max,succ_comm_cost_sum,succ_comm_comp_ratio_mean,succ_height_mean,succ_height_max,succ_in_degree_mean,succ_in_degree_max,dag_num_tasks,dag_num_processors,dag_num_edges,dag_edge_density,task_depth,task_height,task_depth_normalized,task_height_normalized,dag_critical_path_length,task_on_critical_path,task_betweenness_centrality,task_closeness_centrality,task_in_degree,task_out_degree,task_total_degree,task_in_degree_normalized,task_out_degree_normalized,dag_comm_comp_ratio,dag_id,dag_type,task_id,expert_priority,upward_rank,expert_makespan,expert_algorithm
10.648361066427592,23.41081912668871,17.224778018355607,5.217558746478269,12.76245806026112,0.30291007181155954,0.4548478636652354,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,27.55782972203987,33.61049385544059,82.67348916611961,14.60432754050703,17.433541564363935,43.812982621521094,0.5418013051166649,2.0,2.0,2.0,3.0,25,3,47,0.07833333333333334,0,3,0.0,1.0,225.37854832356433,0.0,0.0,0.0,0,3,3,0.0,0.6,1.3657449575721172,0,layered,T1,3,193.73032772223857,194.36054814847066,HEFT
20.841518377403702,38.213324612516324,27.979083571054318,7.422352005817213,17.371806235112622,0.2652821700527742,0.5453992446021645,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,26.056980288590797,33.61049385544059,78.1709408657724,15.778123436117726,18.379153121309116,47.33437030835318,0.6190855941217995,2.0,2.0,2.6666666666666665,3.0,25,3,47,0.07833333333333334,0,3,0.0,1.0,225.37854832356433,1.0,0.0,0.0,0,3,3,0.0,0.6,1.3657449575721172,0,layered,T2,1,210.22772990104028,194.36054814847066,HEFT
12.487698227348183,27.045245413754312,18.784071529811296,6.103325651634419,14.55754718640613,0.32492027311268085,0.4617335888916488,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,23.885632295116647,23.885632295116647,23.885632295116647,17.806615712614004,17.806615712614004,17.806615712614004,0.7454948436200501,2.0,2.0,3.0,3.0,25,3,47,0.07833333333333334,0,3,0.0,1.0,225.37854832356433,0.0,0.0,0.0,0,1,1,0.0,0.2,1.3657449575721172,0,layered,T3,4,147.01430966400494,194.36054814847066,HEFT
18.7509423629147,44.212904780408934,34.7628625123961,11.383366916571797,25.461962417494235,0.32745769749290926,0.4241056419170943,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20.67481471521515,20.67481471521515,20.67481471521515,6.9851642156711975,6.9851642156711975,6.9851642156711975,0.33785861261095745,2.0,2.0,3.0,3.0,25,3,47,0.07833333333333334,0,3,0.0,1.0,225.37854832356433,1.0,0.0,0.0,0,1,1,0.0,0.2,1.3657449575721172,0,layered,T4,2,208.8956211658023,194.36054814847066,HEFT
35.36825654209137,47.46078864759146,41.83795243681272,4.972940892057945,12.092532105500084,0.11886195672621667,0.7452100470708517,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,28.167422089850113,35.66002946448508,56.33484417970023,12.940875969963251,16.227288217963796,25.881751939926502,0.4610113712636068,2.0,2.0,2.0,3.0,25,3,47,0.07833333333333334,0,3,0.0,1.0,225.37854832356433,1.0,0.0,0.0,0,2,2,0.0,0.4,1.3657449575721172,0,layered,T5,0,225.37854832356433,194.36054814847066,HEFT
12.95987577041888,34.08681949394617,20.67481471521515,9.519431254418945,21.126943723527294,0.4604361096118236,0.38020196553452446,3,0.0,34.85996617342104,41.83795243681272,104.57989852026313,10.580226609961604,15.10105189225091,31.740679829884815,0.3238075078460903,0.0,0.0,2.0,3.0,3,0.0,27.492591196018996,30.35342569969588,82.47777358805699,11.869413611599633,15.478740334630201,35.6082408347989,0.4355845805746051,1.3333333333333333,2.0,2.0,4.0,25,3,47,0.07833333333333334,1,2,0.25,0.6666666666666666,225.37854832356433,0.0,0.06177353242570634,0.125,3,3,6,0.75,0.6,1.3657449575721172,0,layered,T6,8,167.14759443773502,194.36054814847066,HEFT
14.787818906071607,43.2034452485898,25.177363015562374,12.795819395244557,28.415626342518195,0.5082271478286005,0.3422833253455474,1,0.0,17.224778018355607,17.224778018355607,17.224778018355607,17.433541564363935,17.433541564363935,17.433541564363935,1.0121199556700156,0.0,0.0,3.0,3.0,2,0.0,23.958462504690296,27.12890002979542,47.91692500938059,7.873831999123954,8.346467312879792,15.747663998247909,0.33715978668903934,1.0,1.0,3.5,4.0,25,3,47,0.07833333333333334,1,2,0.25,0.6666666666666666,225.37854832356433,0.0,0.006340579710144928,0.041666666666666664,1,2,3,0.25,0.4,1.3657449575721172,0,layered,T7,5,146.61160172151426,194.36054814847066,HEFT
13.661274126213767,43.35377722397943,23.885632295116647,13.771876664672185,29.69250309776566,0.5765757629739535,0.3151115081769063,3,0.0,21.329311039740407,27.979083571054318,63.987933119221225,14.629395750172742,17.806615712614004,43.88818725051823,0.7176660576579698,0.0,0.0,2.3333333333333335,3.0,1,0.0,27.12890002979542,27.12890002979542,27.12890002979542,11.722029899654693,11.722029899654693,11.722029899654693,0.43208644238360183,1.0,1.0,4.0,4.0,25,3,47,0.07833333333333334,1,2,0.25,0.6666666666666666,225.37854832356433,0.0,0.006340579710144928,0.125,3,1,4,0.75,0.2,1.3657449575721172,0,layered,T8,11,110.42362242157962,194.36054814847066,HEFT
17.783638227293274,48.827676530173996,33.61049385544059,12.681005595516329,31.044038302880722,0.37729304573915484,0.36421225606144775,2,0.0,22.601930794704963,27.979083571054318,45.203861589409925,16.265593967677603,18.379153121309116,32.531187935355206,0.7392490789899586,0.0,0.0,3.0,3.0,1,0.0,20.78802497958517,20.78802497958517,20.78802497958517,15.655249641324213,15.655249641324213,15.655249641324213,0.7530898032255788,1.0,1.0,3.0,3.0,25,3,47,0.07833333333333334,1,2,0.25,0.6666666666666666,225.37854832356433,0.0,0.008615136876006442,0.08333333333333333,2,1,3,0.5,0.2,1.3657449575721172,0,layered,T9,7,162.35351488983687,194.36054814847066,HEFT
29.16934615688816,39.086209178193386,35.66002946448508,4.591980673126422,9.916863021305225,0.12877108465935835,0.7462823018703499,1,0.0,41.83795243681272,41.83795243681272,41.83795243681272,16.227288217963796,16.227288217963796,16.227288217963796,0.3878604776959782,0.0,0.0,2.0,2.0,3,0.0,25.30889756510835,28.009767685944457,75.92669269532504,12.899291641444895,18.118064747870683,38.697874924334684,0.5412705080805591,1.0,1.0,2.6666666666666665,4.0,25,3,47,0.07833333333333334,1,2,0.25,0.6666666666666666,225.37854832356433,0.0,0.009321475625823451,0.041666666666666664,1,3,4,0.25,0.6,1.3657449575721172,0,layered,T10,6,167.31330766878781,194.36054814847066,HEFT
